CaseID,case_outcome,has_trajectory,has_state_probe,pfr_hit_target,native_pfr_failed,no_suitable_anchor,used_probe,sample_kinds,final_design_kinds,fallback_statuses,native_failure_reasons,target_T_K,target_conversion,target_tau_s,target_log10_tau_s
4308,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1507.7610397851097,0.3652842766977847,0.0014425628708137,-2.84086525002495
4309,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1530.6562996609136,0.1294738982338458,3.614417377373706e-05,-4.441961698420346
4310,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1432.6255610072983,0.1139635333837941,0.029129124909597,-1.5356725621502858
4311,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1506.4783480064943,0.1779876777110621,0.0022992153430379,-2.6384203510824737
4312,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1571.1380805680528,0.1061644471576437,0.0001164589326709,-3.9338271944552186
4313,Native PFR failed → state probe,False,True,False,True,False,True,state_probe,anchored_state_probe_after_native_pfr_failure,used_after_native_pfr_failure,truncated at z=0.0000 < L=0.0000,1590.4301490308717,0.7871408181497828,0.0457284707744864,-1.3398133218055595
4314,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1542.4418921256438,0.9629392846813426,0.0505938942581037,-1.2959018912632025
4315,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1469.1950885253027,0.3437499997625128,2.1384126673652857e-05,-4.669908481603488
4316,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1408.542275489308,0.8219327773572878,3.2632008702354804e-05,-4.486356191872619
4318,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1577.7620655857029,0.805179629274644,0.0083904283041377,-2.0762158692814436
4319,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1511.3707092776897,0.5916934568202123,0.0001103844011077,-3.9570922942834037
4320,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1466.354209203273,0.7684632899565622,0.0229209603853006,-1.6397671894403187
4321,Native PFR failed → state probe,False,True,False,True,False,True,state_probe,anchored_state_probe_after_native_pfr_failure,used_after_native_pfr_failure,T exceeded cap 1600.0 K,1595.226353108883,0.7269513503508642,0.0009602291594368,-3.017625109874649
4322,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1537.6442851684988,0.5231404200894758,1.365925503097015e-05,-4.864572986215353
4323,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1473.9775623753667,0.7314394893543795,0.00194779027463,-2.71045780694114
4324,Native PFR failed → state probe,False,True,False,True,False,True,state_probe,anchored_state_probe_after_native_pfr_failure,used_after_native_pfr_failure,truncated at z=0.0001 < L=0.8536,1553.6485649831593,0.3082167039299384,0.2166853027707024,-0.6641705448040739
4325,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1485.4211236536505,0.944915746054612,0.0002734846757256,-3.563067003642308
4326,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1585.189901269041,0.903437616704032,1.3865666298051884e-05,-4.85805925608147
4327,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1403.241904671304,0.1898730129376054,0.0010425633098232,-2.981897562951781
4328,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1423.7023839494211,0.9166914369724692,0.0003795430426293,-3.4207389651798628
4329,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1587.193668815307,0.3752541521284729,0.0161594842738954,-1.791572503745557
4330,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1544.9731473391876,0.9248243600688876,0.0008248944637642,-3.083601611130913
4331,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1015.9255655063316,0.8832245145831258,1.1574152037121614e-05,-4.936510817077942
4332,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1361.0735689243302,0.6100465435069055,0.0073734934075723,-2.132326703704896
4333,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,827.2894873050973,0.4466482769325375,1.62831612132539e-05,-4.788261277321726
4335,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1358.2894129585477,0.8296725370176137,0.000122110957505,-3.9132453633242563
4336,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,918.7221668381244,0.6078965240716935,3.4293258544789045e-05,-4.464791246270761
4337,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1242.1450950112194,0.3389709400292486,0.024336647097857,-1.6137392554897831
4338,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1340.0231453124434,0.7111192505061626,0.0171815269058323,-1.764938243455256
4339,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1220.9072014223784,0.4420077491458505,0.0007145243794373,-3.1459829485742548
4340,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,856.02738824673,0.2702367143798619,1.110436324350365e-05,-4.954506340110674
4341,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,932.350725820288,0.184348731059581,4.652583287104538e-05,-4.332305843709037
4342,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,981.0846000351012,0.5217332806019113,2.2543620980290813e-05,-4.646976325847208
4343,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1258.013215586543,0.7356592146726325,0.0533173613175442,-1.2731313520111145
4344,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1070.0750255398452,0.962434540973045,1.512715668250332e-05,-4.820242694788613
4345,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1391.5640163049102,0.393510494842194,3.55290624738422e-05,-4.449416252342052
4346,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1093.768276963383,0.7565867714444175,1.236401957837968e-05,-4.907840315904468
4347,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1217.796520665288,0.5874737288197504,0.0049553685020495,-2.3049240440130236
4349,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1378.935185186565,0.9283566042454914,0.0006063802651935,-3.2172549413750646
4350,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,976.1057482520118,0.4587203097110614,2.0368636449118795e-05,-4.691038043284789
4351,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1012.9660017462448,0.6951565605634824,1.4278372138064475e-05,-4.845321303186938
4353,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,896.6074128495529,0.3319030876411125,7.400438095341153e-05,-4.130742569896393
4354,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,888.7234777072445,0.0681825110362842,3.311126332609942e-05,-4.480024248873815
4355,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1072.8591459663585,0.7265811142278835,1.4158374328185118e-05,-4.848986609699205
4356,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1255.2166497940198,0.654758398658596,0.000882036389085,-3.0545134973479784
4357,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1283.9126932667568,0.591359280818142,0.0066572159194362,-2.176707356958656
4358,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,934.3409314053132,0.5677629337087274,1.3251776436445905e-05,-4.877725899475626
4359,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1204.0626850211993,0.5262508316617459,0.0016525800871967,-2.7818374845897975
4360,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,822.9384233476594,0.203067184695974,0.8071146853525191,-0.09306475068442523
4361,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1287.9240204999223,0.639581518676132,0.0002022220660492,-3.6941714568531356
4362,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1347.057564635761,0.6103236128482968,0.0006597664083683,-3.1806098000845
4363,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1263.8789517665282,0.5470221475325525,0.0282013499154055,-1.5497301027877264
4364,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1263.067139131017,0.3238462253287435,0.0024895851539389,-2.603873014496654
4365,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1375.328151048161,0.4821454593818635,1.056771772977381e-05,-4.976018795510754
4366,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,928.1563273444772,0.3568703459389508,6.36222810540827e-05,-4.19639076415915
4367,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1260.2706617675722,0.4878465444315225,0.0001505262092296,-3.8223878752675793
4368,PFR missed → state probe,True,True,False,False,False,True,"state_probe, trajectory","anchored_state_probe_after_pfr_miss, isothermal_pfr_missed_target",used_after_pfr_miss,,1166.663155257702,0.9660698344465346,0.0169479358659263,-1.770883188117296
4369,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,844.2171144671738,0.4800944939255714,0.0002238180989058,-3.6501047974452843
4370,PFR missed → no suitable anchor,True,False,False,False,True,False,trajectory,isothermal_pfr_missed_target,no_suitable_anchor_available,,1140.7630731537938,0.9198209426458924,0.0060096271826341,-2.2211524693528215
